200 45
13 24 46
13 25 10
13 26 11
13 27 35
13 28 38
13 29 5
13 30 24
13 31 9
13 32 10
13 33 36
13 34 8
13 35 31
13 36 10
13 37 23
13 38 26
13 39 13
13 40 19
13 41 29
13 42 12
13 43 38
13 44 10
13 45 27
13 46 25
13 47 33
13 48 22
13 49 13
13 50 9
13 51 47
13 52 1
13 53 5
13 54 19
13 55 6
13 56 11
13 57 18
13 58 47
13 59 39
13 60 27
13 61 49
13 62 1
13 63 50
13 64 6
13 65 25
13 66 23
13 67 16
13 68 43
13 69 47
13 70 18
13 71 4
13 72 9
13 73 46
13 74 42
13 75 12
13 76 24
13 77 17
13 78 19
13 79 1
13 80 9
13 81 25
13 82 24
13 83 17
13 84 20
13 85 32
13 86 49
13 87 29
13 88 31
13 89 31
13 90 44
13 91 20
13 92 37
13 93 33
13 94 47
13 95 34
13 96 20
13 97 11
13 98 44
13 99 8
13 100 4
13 101 49
13 102 20
13 103 8
13 104 25
13 105 21
13 106 5
13 107 22
13 108 35
13 109 30
13 110 30
13 111 37
13 112 17
13 113 34
13 114 46
13 115 2
13 116 6
13 117 25
13 118 39
13 119 50
13 120 30
13 121 37
13 122 37
13 123 6
13 124 48
13 125 24
13 126 36
13 127 42
13 128 8
13 129 11
13 130 33
13 131 30
13 132 35
13 133 38
13 134 20
13 135 22
13 136 15
13 137 20
13 138 25
13 139 4
13 140 42
13 141 23
13 142 21
13 143 26
13 144 7
13 145 50
13 146 39
13 147 22
13 148 4
13 149 45
13 150 45
13 151 50
13 152 49
13 153 2
13 154 33
13 155 9
13 156 39
13 157 44
13 158 33
13 159 23
13 160 20
13 161 24
13 162 24
13 163 43
13 164 14
13 165 48
13 166 8
13 167 41
13 168 45
13 169 36
13 170 22
13 171 37
13 172 42
13 173 21
13 174 16
13 175 16
13 176 2
13 177 5
13 178 47
13 179 30
13 180 36
13 181 22
13 182 28
13 183 13
13 184 19
13 185 40
13 186 5
13 187 20
13 188 35
13 189 41
13 190 15
13 191 2
13 192 42
13 193 17
13 194 36
13 195 48
13 196 23
13 197 23
13 198 13
13 199 8
13 200 11
14 15 26
14 16 8
14 17 4
14 18 26
14 19 50
14 20 33
14 21 49
14 22 35
14 23 44
14 24 11
14 25 45
14 26 7
14 27 48
14 28 25
14 29 21
14 30 15
14 31 45
14 32 5
14 33 24
14 34 15
14 35 47
14 36 14
14 37 38
14 38 37
14 39 26
14 40 50
14 41 38
14 42 40
14 43 46
14 44 41
14 45 20
14 46 18
14 47 22
14 48 49
14 49 36
14 50 37
14 51 16
14 52 47
14 53 19
14 54 19
14 55 11
14 56 36
14 57 2
14 58 2
14 59 36
14 60 6
14 61 1
14 62 34
14 63 31
14 64 30
14 65 46
14 66 2
14 67 45
14 68 8
14 69 37
14 70 9
14 71 43
14 72 23
14 73 46
14 74 25
14 75 18
14 76 43
14 77 11
14 78 25
14 79 27
14 80 42
14 81 20
14 82 11
14 83 49
14 84 41
14 85 47
14 86 41
14 87 49
14 88 11
14 89 43
14 90 25
14 91 35
14 92 48
14 93 32
14 94 33
14 95 48
14 96 44
14 97 42
14 98 28
14 99 36
14 100 40
14 101 46
14 102 33
14 103 8
14 104 22
14 105 34
14 106 13
14 107 14
14 108 9
14 109 38
14 110 49
14 111 5
14 112 7
14 113 31
14 114 11
14 115 41
14 116 45
14 117 16
14 118 28
14 119 37
14 120 42
14 121 43
14 122 32
14 123 39
14 124 31
14 125 30
14 126 1
14 127 36
14 128 39
14 129 16
14 130 25
14 131 6
14 132 5
14 133 45
14 134 2
14 135 14
14 136 22
14 137 17
14 138 14
14 139 49
14 140 21
14 141 42
14 142 12
14 143 7
14 144 44
14 145 20
14 146 23
14 147 46
14 148 9
14 149 12
14 150 44
14 151 17
14 152 9
14 153 4
14 154 27
14 155 28
14 156 6
14 157 19
14 158 19
14 159 47
14 160 46
14 161 26
14 162 1
14 163 24
14 164 45
14 165 9
14 166 4
14 167 19
14 168 44
14 169 29
14 170 9
14 171 14
14 172 25
14 173 43
14 174 11
14 175 28
14 176 29
14 177 44
14 178 23
14 179 40
14 180 24
14 181 7
14 182 34
14 183 16
14 184 33
14 185 23
14 186 34
14 187 2
14 188 49
14 189 25
14 190 49
14 191 44
14 192 9
14 193 11
14 194 46
14 195 32
14 196 28
14 197 34
14 198 36
14 199 50
14 200 33
15 16 9
15 17 15
15 18 42
15 19 21
15 20 30
15 21 10
15 22 44
15 23 18
15 24 2
15 25 1
15 26 1
15 27 26
15 28 42
15 29 43
15 30 42
15 31 34
15 32 5
15 33 37
15 34 20
15 35 42
15 36 40
15 37 19
15 38 41
15 39 22
15 40 6
15 41 24
15 42 35
15 43 21
15 44 21
15 45 21
15 46 18
15 47 30
15 48 10
15 49 43
15 50 40
15 51 14
15 52 21
15 53 23
15 54 38
15 55 43
15 56 31
15 57 3
15 58 32
15 59 11
15 60 12
15 61 47
15 62 11
15 63 37
15 64 43
15 65 49
15 66 22
15 67 20
15 68 36
15 69 18
15 70 22
15 71 4
15 72 19
15 73 2
15 74 22
15 75 18
15 76 18
15 77 29
15 78 37
15 79 11
15 80 8
15 81 13
15 82 24
15 83 8
15 84 9
15 85 11
15 86 16
15 87 9
15 88 50
15 89 5
15 90 18
15 91 1
15 92 3
15 93 33
15 94 44
15 95 3
15 96 5
15 97 18
15 98 6
15 99 30
15 100 44
15 101 30
15 102 33
15 103 30
15 104 27
15 105 12
15 106 42
15 107 35
15 108 44
15 109 28
15 110 20
15 111 44
15 112 8
15 113 20
15 114 41
15 115 13
15 116 30
15 117 46
15 118 43
15 119 34
15 120 10
15 121 13
15 122 31
15 123 20
15 124 11
15 125 33
15 126 35
15 127 35
15 128 40
15 129 20
15 130 40
15 131 44
15 132 45
15 133 37
15 134 15
15 135 43
15 136 15
15 137 22
15 138 46
15 139 33
15 140 34
15 141 23
15 142 17
15 143 32
15 144 21
15 145 17
15 146 21
15 147 14
15 148 24
15 149 15
15 150 31
15 151 48
15 152 19
15 153 16
15 154 42
15 155 6
15 156 23
15 157 27
15 158 25
15 159 25
15 160 12
15 161 21
15 162 8
15 163 11
15 164 16
15 165 32
15 166 12
15 167 11
15 168 18
15 169 38
15 170 11
15 171 38
15 172 41
15 173 48
15 174 11
15 175 6
15 176 9
15 177 50
15 178 41
15 179 6
15 180 1
15 181 9
15 182 34
15 183 36
15 184 38
15 185 18
15 186 44
15 187 31
15 188 10
15 189 15
15 190 23
15 191 23
15 192 41
15 193 9
15 194 17
15 195 8
15 196 27
15 197 41
15 198 11
15 199 24
15 200 25
16 17 44
16 18 7
16 19 22
16 20 15
16 21 47
16 22 7
16 23 30
16 24 42
16 25 2
16 26 50
16 27 26
16 28 21
16 29 36
16 30 19
16 31 11
16 32 10
16 33 16
16 34 20
16 35 42
16 36 14
16 37 20
16 38 21
16 39 9
16 40 2
16 41 11
16 42 40
16 43 2
16 44 19
16 45 50
16 46 39
16 47 13
16 48 47
16 49 13
16 50 26
16 51 23
16 52 48
16 53 22
16 54 22
16 55 21
16 56 14
16 57 23
16 58 14
16 59 48
16 60 30
16 61 49
16 62 32
16 63 7
16 64 15
16 65 19
16 66 36
16 67 28
16 68 34
16 69 14
16 70 32
16 71 45
16 72 22
16 73 17
16 74 2
16 75 20
16 76 39
16 77 50
16 78 34
16 79 48
16 80 6
16 81 13
16 82 46
16 83 33
16 84 19
16 85 32
16 86 10
16 87 45
16 88 45
16 89 42
16 90 5
16 91 4
16 92 14
16 93 37
16 94 33
16 95 10
16 96 34
16 97 21
16 98 48
16 99 16
16 100 47
16 101 32
16 102 26
16 103 27
16 104 10
16 105 7
16 106 15
16 107 12
16 108 20
16 109 18
16 110 41
16 111 36
16 112 31
16 113 39
16 114 31
16 115 34
16 116 24
16 117 2
16 118 13
16 119 19
16 120 4
16 121 13
16 122 45
16 123 17
16 124 8
16 125 44
16 126 1
16 127 3
16 128 25
16 129 28
16 130 20
16 131 15
16 132 44
16 133 31
16 134 40
16 135 39
16 136 42
16 137 6
16 138 37
16 139 42
16 140 15
16 141 29
16 142 48
16 143 12
16 144 11
16 145 9
16 146 35
16 147 17
16 148 24
16 149 43
16 150 24
16 151 41
16 152 48
16 153 25
16 154 41
16 155 36
16 156 6
16 157 7
16 158 32
16 159 38
16 160 4
16 161 33
16 162 13
16 163 42
16 164 13
16 165 31
16 166 37
16 167 28
16 168 20
16 169 21
16 170 26
16 171 36
16 172 16
16 173 43
16 174 9
16 175 45
16 176 26
16 177 15
16 178 4
16 179 10
16 180 10
16 181 21
16 182 25
16 183 37
16 184 39
16 185 46
16 186 1
16 187 20
16 188 22
16 189 31
16 190 40
16 191 23
16 192 38
16 193 42
16 194 39
16 195 50
16 196 5
16 197 11
16 198 11
16 199 20
16 200 41
17 18 49
17 19 38
17 20 23
17 21 22
17 22 3
17 23 34
17 24 20
17 25 22
17 26 17
17 27 44
17 28 49
17 29 8
17 30 34
17 31 13
17 32 26
17 33 27
17 34 37
17 35 27
17 36 10
17 37 40
17 38 14
17 39 21
17 40 35
17 41 49
17 42 44
17 43 3
17 44 20
17 45 4
17 46 35
17 47 48
17 48 13
17 49 38
17 50 19
17 51 3
17 52 6
17 53 18
17 54 34
17 55 21
17 56 13
17 57 50
17 58 34
17 59 41
17 60 30
17 61 27
17 62 37
17 63 46
17 64 31
17 65 11
17 66 24
17 67 41
17 68 49
17 69 10
17 70 6
17 71 18
17 72 43
17 73 34
17 74 23
17 75 29
17 76 36
17 77 10
17 78 12
17 79 38
17 80 43
17 81 6
17 82 5
17 83 47
17 84 50
17 85 17
17 86 26
17 87 10
17 88 14
17 89 7
17 90 1
17 91 23
17 92 31
17 93 27
17 94 33
17 95 5
17 96 9
17 97 24
17 98 25
17 99 22
17 100 20
17 101 28
17 102 12
17 103 50
17 104 39
17 105 15
17 106 24
17 107 38
17 108 3
17 109 38
17 110 12
17 111 8
17 112 44
17 113 17
17 114 1
17 115 21
17 116 12
17 117 44
17 118 30
17 119 24
17 120 17
17 121 48
17 122 44
17 123 16
17 124 14
17 125 22
17 126 4
17 127 34
17 128 29
17 129 16
17 130 30
17 131 42
17 132 19
17 133 19
17 134 35
17 135 17
17 136 23
17 137 40
17 138 7
17 139 6
17 140 47
17 141 49
17 142 8
17 143 42
17 144 36
17 145 23
17 146 13
17 147 49
17 148 32
17 149 8
17 150 36
17 151 37
17 152 28
17 153 30
17 154 11
17 155 49
17 156 6
17 157 15
17 158 16
17 159 41
17 160 44
17 161 28
17 162 38
17 163 8
17 164 47
17 165 13
17 166 41
17 167 38
17 168 25
17 169 4
17 170 32
17 171 13
17 172 31
17 173 32
17 174 44
17 175 5
17 176 44
17 177 45
17 178 7
17 179 14
17 180 49
17 181 17
17 182 11
17 183 5
17 184 40
17 185 15
17 186 4
17 187 16
17 188 41
17 189 1
17 190 44
17 191 26
17 192 18
17 193 41
17 194 18
17 195 43
17 196 28
17 197 49
17 198 7
17 199 34
17 200 45
18 19 49
18 20 3
18 21 19
18 22 11
18 23 47
18 24 37
18 25 6
18 26 36
18 27 13
18 28 49
18 29 28
18 30 13
18 31 41
18 32 46
18 33 37
18 34 37
18 35 48
18 36 35
18 37 46
18 38 1
18 39 29
18 40 5
18 41 47
18 42 11
18 43 27
18 44 45
18 45 15
18 46 30
18 47 42
18 48 33
18 49 38
18 50 27
18 51 42
18 52 34
18 53 7
18 54 28
18 55 35
18 56 7
18 57 1
18 58 26
18 59 1
18 60 28
18 61 48
18 62 31
18 63 3
18 64 29
18 65 38
18 66 3
18 67 33
18 68 3
18 69 49
18 70 18
18 71 12
18 72 17
18 73 40
18 74 8
18 75 24
18 76 28
18 77 24
18 78 14
18 79 30
18 80 25
18 81 26
18 82 25
18 83 2
18 84 17
18 85 35
18 86 8
18 87 44
18 88 24
18 89 1
18 90 4
18 91 42
18 92 21
18 93 33
18 94 38
18 95 21
18 96 43
18 97 5
18 98 3
18 99 46
18 100 9
18 101 15
18 102 37
18 103 27
18 104 21
18 105 32
18 106 33
18 107 4
18 108 4
18 109 44
18 110 45
18 111 14
18 112 50
18 113 43
18 114 7
18 115 34
18 116 17
18 117 4
18 118 18
18 119 33
18 120 29
18 121 14
18 122 36
18 123 32
18 124 29
18 125 9
18 126 1
18 127 38
18 128 10
18 129 37
18 130 1
18 131 28
18 132 21
18 133 16
18 134 34
18 135 26
18 136 19
18 137 34
18 138 15
18 139 26
18 140 13
18 141 44
18 142 13
18 143 42
18 144 24
18 145 17
18 146 20
18 147 23
18 148 8
18 149 9
18 150 44
18 151 35
18 152 15
18 153 9
18 154 46
18 155 40
18 156 13
18 157 33
18 158 15
18 159 37
18 160 26
18 161 50
18 162 26
18 163 49
18 164 11
18 165 8
18 166 4
18 167 48
18 168 44
18 169 27
18 170 25
18 171 2
18 172 23
18 173 4
18 174 11
18 175 11
18 176 36
18 177 43
18 178 22
18 179 18
18 180 46
18 181 39
18 182 5
18 183 36
18 184 9
18 185 10
18 186 42
18 187 36
18 188 14
18 189 12
18 190 4
18 191 42
18 192 38
18 193 33
18 194 37
18 195 16
18 196 50
18 197 41
18 198 12
18 199 31
18 200 2
19 20 36
19 21 43
19 22 1
19 23 12
19 24 47
19 25 17
19 26 34
19 27 24
19 28 9
19 29 10
19 30 39
19 31 29
19 32 45
19 33 26
19 34 31
19 35 20
19 36 3
19 37 31
19 38 40
19 39 40
19 40 50
19 41 22
19 42 11
19 43 43
19 44 26
19 45 50
19 46 26
19 47 3
19 48 17
19 49 40
19 50 19
19 51 17
19 52 41
19 53 30
19 54 47
19 55 34
19 56 26
19 57 5
19 58 18
19 59 33
19 60 20
19 61 32
19 62 22
19 63 14
19 64 38
19 65 29
19 66 1
19 67 9
19 68 45
19 69 36
19 70 1
19 71 1
19 72 4
19 73 39
19 74 20
19 75 9
19 76 23
19 77 6
19 78 3
19 79 33
19 80 44
19 81 3
19 82 47
19 83 15
19 84 18
19 85 49
19 86 2
19 87 49
19 88 37
19 89 31
19 90 31
19 91 41
19 92 35
19 93 21
19 94 16
19 95 6
19 96 13
19 97 35
19 98 7
19 99 20
19 100 38
19 101 42
19 102 22
19 103 20
19 104 27
19 105 28
19 106 26
19 107 26
19 108 11
19 109 13
19 110 41
19 111 37
19 112 30
19 113 38
19 114 22
19 115 7
19 116 10
19 117 22
19 118 32
19 119 44
19 120 30
19 121 34
19 122 49
19 123 33
19 124 43
19 125 8
19 126 6
19 127 30
19 128 42
19 129 27
19 130 50
19 131 48
19 132 19
19 133 11
19 134 10
19 135 48
19 136 40
19 137 28
19 138 33
19 139 27
19 140 21
19 141 46
19 142 2
19 143 9
19 144 11
19 145 1
19 146 34
19 147 36
19 148 27
19 149 26
19 150 39
19 151 19
19 152 33
19 153 37
19 154 6
19 155 32
19 156 29
19 157 45
19 158 33
19 159 29
19 160 8
19 161 24
19 162 12
19 163 19
19 164 48
19 165 3
19 166 49
19 167 46
19 168 41
19 169 11
19 170 10
19 171 39
19 172 28
19 173 11
19 174 30
19 175 38
19 176 44
19 177 24
19 178 45
19 179 10
19 180 13
19 181 1
19 182 48
19 183 19
19 184 36
19 185 5
19 186 28
19 187 33
19 188 9
19 189 29
19 190 11
19 191 12
19 192 14
19 193 27
19 194 23
19 195 34
19 196 18
19 197 50
19 198 22
19 199 27
19 200 8
20 21 26
20 22 44
20 23 2
20 24 3
20 25 37
20 26 29
20 27 35
20 28 6
20 29 26
20 30 31
20 31 22
20 32 24
20 33 33
20 34 27
20 35 18
20 36 49
20 37 43
20 38 49
20 39 6
20 40 33
20 41 6
20 42 43
20 43 29
20 44 19
20 45 7
20 46 24
20 47 9
20 48 20
20 49 16
20 50 1
20 51 39
20 52 8
20 53 18
20 54 20
20 55 37
20 56 14
20 57 3
20 58 13
20 59 18
20 60 4
20 61 48
20 62 32
20 63 48
20 64 5
20 65 21
20 66 40
20 67 29
20 68 19
20 69 1
20 70 31
20 71 2
20 72 13
20 73 30
20 74 43
20 75 16
20 76 12
20 77 1
20 78 29
20 79 11
20 80 44
20 81 45
20 82 15
20 83 48
20 84 36
20 85 40
20 86 41
20 87 19
20 88 4
20 89 8
20 90 21
20 91 3
20 92 43
20 93 19
20 94 2
20 95 19
20 96 30
20 97 49
20 98 42
20 99 44
20 100 32
20 101 4
20 102 15
20 103 38
20 104 9
20 105 31
20 106 34
20 107 19
20 108 40
20 109 30
20 110 11
20 111 27
20 112 11
20 113 36
20 114 1
20 115 13
20 116 31
20 117 1
20 118 44
20 119 46
20 120 47
20 121 15
20 122 2
20 123 1
20 124 34
20 125 8
20 126 24
20 127 7
20 128 28
20 129 2
20 130 44
20 131 34
20 132 48
20 133 4
20 134 13
20 135 12
20 136 37
20 137 6
20 138 47
20 139 41
20 140 25
20 141 19
20 142 42
20 143 44
20 144 26
20 145 27
20 146 35
20 147 5
20 148 19
20 149 1
20 150 47
20 151 4
20 152 26
20 153 8
20 154 28
20 155 45
20 156 25
20 157 33
20 158 38
20 159 37
20 160 48
20 161 23
20 162 49
20 163 47
20 164 50
20 165 32
20 166 40
20 167 49
20 168 13
20 169 5
20 170 34
20 171 33
20 172 45
20 173 15
20 174 1
20 175 37
20 176 43
20 177 9
20 178 38
20 179 28
20 180 50
20 181 29
20 182 34
20 183 26
20 184 27
20 185 28
20 186 11
20 187 2
20 188 3
20 189 11
20 190 28
20 191 30
20 192 16
20 193 18
20 194 28
20 195 27
20 196 28
20 197 14
20 198 4
20 199 6
20 200 34
21 22 49
21 23 3
21 24 33
21 25 1
21 26 36
21 27 39
21 28 26
21 29 9
21 30 21
21 31 4
21 32 15
21 33 18
21 34 13
21 35 31
21 36 17
21 37 24
21 38 15
21 39 33
21 40 31
21 41 38
21 42 38
21 43 13
21 44 27
21 45 7
21 46 25
21 47 33
21 48 27
21 49 30
21 50 3
21 51 44
21 52 33
21 53 47
21 54 20
21 55 42
21 56 33
21 57 25
21 58 21
21 59 9
21 60 36
21 61 50
21 62 48
21 63 20
21 64 30
21 65 31
21 66 21
21 67 33
21 68 42
21 69 29
21 70 39
21 71 50
21 72 5
21 73 47
21 74 40
21 75 18
21 76 6
21 77 16
21 78 24
21 79 33
21 80 7
21 81 26
21 82 13
21 83 13
21 84 2
21 85 2
21 86 49
21 87 18
21 88 26
21 89 22
21 90 2
21 91 4
21 92 48
21 93 5
21 94 30
21 95 41
21 96 23
21 97 30
21 98 9
21 99 19
21 100 50
21 101 7
21 102 6
21 103 41
21 104 22
21 105 30
21 106 43
21 107 24
21 108 3
21 109 25
21 110 41
21 111 46
21 112 34
21 113 15
21 114 49
21 115 38
21 116 26
21 117 41
21 118 46
21 119 15
21 120 3
21 121 35
21 122 19
21 123 15
21 124 19
21 125 26
21 126 45
21 127 6
21 128 9
21 129 46
21 130 23
21 131 46
21 132 8
21 133 17
21 134 37
21 135 12
21 136 40
21 137 35
21 138 46
21 139 10
21 140 21
21 141 46
21 142 8
21 143 33
21 144 30
21 145 11
21 146 23
21 147 23
21 148 44
21 149 27
21 150 6
21 151 16
21 152 2
21 153 28
21 154 30
21 155 11
21 156 49
21 157 42
21 158 33
21 159 29
21 160 11
21 161 38
21 162 12
21 163 36
21 164 14
21 165 23
21 166 27
21 167 40
21 168 41
21 169 31
21 170 4
21 171 17
21 172 40
21 173 23
21 174 12
21 175 38
21 176 42
21 177 37
21 178 14
21 179 19
21 180 30
21 181 21
21 182 38
21 183 41
21 184 36
21 185 38
21 186 24
21 187 28
21 188 43
21 189 1
21 190 14
21 191 36
21 192 21
21 193 18
21 194 9
21 195 4
21 196 46
21 197 50
21 198 8
21 199 13
21 200 44
22 23 13
22 24 37
22 25 20
22 26 39
22 27 25
22 28 37
22 29 41
22 30 30
22 31 18
22 32 44
22 33 45
22 34 7
22 35 29
22 36 26
22 37 33
22 38 36
22 39 38
22 40 15
22 41 42
22 42 23
22 43 30
22 44 17
22 45 40
22 46 9
22 47 1
22 48 35
22 49 18
22 50 38
22 51 7
22 52 1
22 53 25
22 54 37
22 55 42
22 56 42
22 57 37
22 58 6
22 59 13
22 60 8
22 61 23
22 62 21
22 63 49
22 64 21
22 65 13
22 66 38
22 67 7
22 68 50
22 69 3
22 70 21
22 71 27
22 72 32
22 73 2
22 74 23
22 75 24
22 76 2
22 77 34
22 78 22
22 79 10
22 80 40
22 81 12
22 82 30
22 83 49
22 84 45
22 85 38
22 86 23
22 87 48
22 88 17
22 89 6
22 90 32
22 91 7
22 92 33
22 93 3
22 94 44
22 95 26
22 96 48
22 97 38
22 98 30
22 99 43
22 100 32
22 101 18
22 102 46
22 103 4
22 104 48
22 105 24
22 106 27
22 107 5
22 108 47
22 109 44
22 110 35
22 111 5
22 112 30
22 113 6
22 114 25
22 115 23
22 116 10
22 117 44
22 118 10
22 119 30
22 120 19
22 121 30
22 122 33
22 123 22
22 124 11
22 125 24
22 126 37
22 127 2
22 128 32
22 129 31
22 130 34
22 131 23
22 132 31
22 133 44
22 134 23
22 135 28
22 136 45
22 137 15
22 138 23
22 139 43
22 140 39
22 141 32
22 142 21
22 143 23
22 144 2
22 145 17
22 146 50
22 147 11
22 148 31
22 149 49
22 150 3
22 151 5
22 152 36
22 153 42
22 154 24
22 155 25
22 156 4
22 157 40
22 158 21
22 159 11
22 160 38
22 161 11
22 162 36
22 163 33
22 164 38
22 165 10
22 166 41
22 167 11
22 168 31
22 169 35
22 170 47
22 171 25
22 172 8
22 173 9
22 174 21
22 175 26
22 176 24
22 177 32
22 178 23
22 179 26
22 180 16
22 181 32
22 182 22
22 183 15
22 184 25
22 185 42
22 186 22
22 187 34
22 188 42
22 189 43
22 190 32
22 191 31
22 192 47
22 193 29
22 194 17
22 195 28
22 196 41
22 197 35
22 198 41
22 199 20
22 200 38
23 24 32
23 25 17
23 26 22
23 27 30
23 28 2
23 29 42
23 30 5
23 31 23
23 32 44
23 33 27
23 34 6
23 35 6
23 36 1
23 37 2
23 38 33
23 39 6
23 40 42
23 41 40
23 42 44
23 43 7
23 44 43
23 45 30
23 46 38
23 47 3
23 48 30
23 49 33
23 50 31
23 51 7
23 52 5
23 53 13
23 54 40
23 55 14
23 56 11
23 57 40
23 58 3
23 59 45
23 60 29
23 61 42
23 62 40
23 63 49
23 64 3
23 65 27
23 66 19
23 67 25
23 68 31
23 69 16
23 70 9
23 71 9
23 72 46
23 73 15
23 74 25
23 75 9
23 76 14
23 77 14
23 78 6
23 79 34
23 80 2
23 81 31
23 82 11
23 83 30
23 84 50
23 85 18
23 86 40
23 87 37
23 88 26
23 89 19
23 90 30
23 91 34
23 92 44
23 93 48
23 94 9
23 95 48
23 96 50
23 97 18
23 98 3
23 99 45
23 100 47
23 101 24
23 102 23
23 103 17
23 104 8
23 105 12
23 106 25
23 107 23
23 108 3
23 109 10
23 110 13
23 111 2
23 112 35
23 113 39
23 114 50
23 115 32
23 116 46
23 117 29
23 118 28
23 119 34
23 120 8
23 121 22
23 122 27
23 123 33
23 124 24
23 125 27
23 126 44
23 127 39
23 128 46
23 129 10
23 130 46
23 131 18
23 132 10
23 133 26
23 134 9
23 135 1
23 136 43
23 137 14
23 138 42
23 139 8
23 140 5
23 141 1
23 142 4
23 143 31
23 144 27
23 145 16
23 146 18
23 147 31
23 148 34
23 149 40
23 150 47
23 151 20
23 152 8
23 153 18
23 154 17
23 155 33
23 156 22
23 157 3
23 158 17
23 159 32
23 160 28
23 161 32
23 162 7
23 163 23
23 164 30
23 165 6
23 166 9
23 167 22
23 168 15
23 169 44
23 170 33
23 171 50
23 172 10
23 173 35
23 174 49
23 175 2
23 176 13
23 177 6
23 178 5
23 179 9
23 180 23
23 181 25
23 182 46
23 183 10
23 184 21
23 185 46
23 186 39
23 187 50
23 188 18
23 189 46
23 190 12
23 191 9
23 192 50
23 193 33
23 194 46
23 195 35
23 196 9
23 197 42
23 198 30
23 199 16
23 200 26
24 25 33
24 26 14
24 27 30
24 28 19
24 29 2
24 30 14
24 31 15
24 32 9
24 33 12
24 34 34
24 35 22
24 36 27
24 37 5
24 38 16
24 39 36
24 40 25
24 41 2
24 42 17
24 43 9
24 44 37
24 45 24
24 46 19
24 47 32
24 48 5
24 49 26
24 50 32
24 51 28
24 52 44
24 53 50
24 54 41
24 55 31
24 56 28
24 57 10
24 58 13
24 59 41
24 60 24
24 61 44
24 62 42
24 63 8
24 64 41
24 65 40
24 66 18
24 67 7
24 68 9
24 69 13
24 70 23
24 71 33
24 72 18
24 73 4
24 74 10
24 75 31
24 76 39
24 77 4
24 78 31
24 79 24
24 80 45
24 81 24
24 82 25
24 83 50
24 84 24
24 85 14
24 86 16
24 87 33
24 88 37
24 89 14
24 90 16
24 91 19
24 92 44
24 93 16
24 94 46
24 95 15
24 96 23
24 97 2
24 98 2
24 99 50
24 100 17
24 101 16
24 102 5
24 103 44
24 104 25
24 105 45
24 106 11
24 107 33
24 108 32
24 109 33
24 110 48
24 111 1
24 112 15
24 113 19
24 114 43
24 115 6
24 116 12
24 117 43
24 118 31
24 119 19
24 120 41
24 121 23
24 122 35
24 123 31
24 124 22
24 125 39
24 126 6
24 127 44
24 128 15
24 129 42
24 130 11
24 131 13
24 132 41
24 133 42
24 134 27
24 135 49
24 136 18
24 137 34
24 138 30
24 139 32
24 140 47
24 141 17
24 142 49
24 143 5
24 144 29
24 145 10
24 146 35
24 147 6
24 148 35
24 149 14
24 150 19
24 151 36
24 152 19
24 153 43
24 154 42
24 155 30
24 156 43
24 157 41
24 158 7
24 159 14
24 160 23
24 161 22
24 162 38
24 163 47
24 164 18
24 165 1
24 166 43
24 167 41
24 168 26
24 169 25
24 170 16
24 171 1
24 172 33
24 173 27
24 174 10
24 175 36
24 176 16
24 177 34
24 178 4
24 179 33
24 180 11
24 181 45
24 182 26
24 183 23
24 184 39
24 185 37
24 186 24
24 187 47
24 188 11
24 189 18
24 190 16
24 191 28
24 192 36
24 193 50
24 194 31
24 195 46
24 196 50
24 197 37
24 198 33
24 199 7
24 200 2
25 26 18
25 27 7
25 28 43
25 29 27
25 30 41
25 31 49
25 32 45
25 33 29
25 34 33
25 35 29
25 36 21
25 37 11
25 38 14
25 39 48
25 40 7
25 41 31
25 42 23
25 43 24
25 44 22
25 45 33
25 46 21
25 47 7
25 48 25
25 49 41
25 50 18
25 51 41
25 52 42
25 53 23
25 54 48
25 55 44
25 56 50
25 57 6
25 58 34
25 59 10
25 60 20
25 61 28
25 62 16
25 63 48
25 64 11
25 65 42
25 66 14
25 67 47
25 68 23
25 69 2
25 70 34
25 71 17
25 72 45
25 73 36
25 74 16
25 75 45
25 76 3
25 77 38
25 78 1
25 79 5
25 80 26
25 81 38
25 82 4
25 83 11
25 84 32
25 85 2
25 86 47
25 87 25
25 88 50
25 89 42
25 90 35
25 91 12
25 92 42
25 93 32
25 94 34
25 95 13
25 96 10
25 97 25
25 98 27
25 99 35
25 100 40
25 101 6
25 102 20
25 103 1
25 104 11
25 105 42
25 106 20
25 107 5
25 108 46
25 109 4
25 110 5
25 111 32
25 112 8
25 113 42
25 114 21
25 115 18
25 116 10
25 117 35
25 118 11
25 119 25
25 120 19
25 121 42
25 122 34
25 123 20
25 124 48
25 125 19
25 126 44
25 127 3
25 128 35
25 129 12
25 130 43
25 131 8
25 132 28
25 133 20
25 134 18
25 135 15
25 136 38
25 137 20
25 138 50
25 139 16
25 140 10
25 141 40
25 142 24
25 143 43
25 144 42
25 145 16
25 146 7
25 147 44
25 148 15
25 149 18
25 150 25
25 151 1
25 152 34
25 153 28
25 154 18
25 155 21
25 156 29
25 157 27
25 158 25
25 159 48
25 160 47
25 161 10
25 162 28
25 163 20
25 164 36
25 165 33
25 166 35
25 167 13
25 168 25
25 169 41
25 170 30
25 171 17
25 172 45
25 173 4
25 174 46
25 175 23
25 176 16
25 177 50
25 178 7
25 179 13
25 180 2
25 181 29
25 182 35
25 183 38
25 184 21
25 185 30
25 186 32
25 187 21
25 188 37
25 189 9
